,file,no_boost_ssim,boost_ssim,blur_boost_ssim
184,316000_234000_height_11_5.png,0.34843054146817465,0.3511721849036173,0.35845230102946724
185,316000_234000_height_11_6.png,0.27607787638616726,0.27133116794273693,0.27556831298009915
186,316000_234000_height_11_7.png,0.25131793292095417,0.24652491883771208,0.2488984789853395
187,316000_234000_height_1_12.png,0.1812154003653326,0.17494595466363028,0.17788901266179627
188,316000_234000_height_1_3.png,0.4934033531149897,0.4781831172405076,0.48400065261455516
189,316000_234000_height_2_0.png,0.04268186693825355,0.043033837276005245,0.043949611891072604
190,316000_234000_height_2_11.png,0.16767395518041303,0.16018110223679938,0.16224609832862916
191,316000_234000_height_2_7.png,0.15304291008644227,0.1507184920519521,0.15461990693219188
192,316000_234000_height_3_10.png,0.20791564844049898,0.1963116780526809,0.200800059183805
193,316000_234000_height_3_3.png,0.3764393134486578,0.3804223204121557,0.3829814130976664
194,316000_234000_height_4_5.png,0.28585118115141356,0.2692995928788854,0.27195222467036667
195,316000_234000_height_4_6.png,0.3046792716850508,0.2879855132785459,0.2934968616521227
196,316000_234000_height_5_3.png,0.28475805715844293,0.28267672280647305,0.28471551943188783
197,316000_234000_height_6_11.png,0.10633792147677303,0.10073853534553463,0.10264960078244621
198,316000_234000_height_7_2.png,0.274997056085397,0.28403572335894256,0.2856804074115438
199,316000_234000_height_8_3.png,0.41008713098269367,0.4144404175081686,0.4174918541184132
200,316000_234000_height_9_11.png,0.12789854696846492,0.12742419775253894,0.12861236986936767
201,316000_234000_height_9_3.png,0.33336640955263314,0.32599695916146665,0.33138847230465157
202,316000_234500_height_0_1.png,0.2472533942280862,0.22990379643346598,0.23719816813376265
203,316000_234500_height_0_11.png,0.3408353639738554,0.3284188685370157,0.33397537863236154
204,316000_234500_height_0_3.png,0.27226752022818096,0.2814046958497167,0.2843754715027248
205,316000_234500_height_0_6.png,0.24785997232802232,0.23107326060456762,0.23728099550896598
206,316000_234500_height_10_10.png,0.1833438846524605,0.18311521645043605,0.1868181737862868
207,316000_234500_height_10_4.png,0.335845719858866,0.35533327333075787,0.3602042425416771
208,316000_234500_height_10_9.png,0.06670088874815655,0.06755314203979529,0.0688955972377287
209,316000_234500_height_11_4.png,0.3418090022843662,0.35591005819491645,0.3615300758387855
210,316000_234500_height_12_10.png,0.05799679263556617,0.061640388392094174,0.06290735974562042
211,316000_234500_height_12_11.png,0.0619316624808214,0.07904286485233258,0.08059132586305277
212,316000_234500_height_12_6.png,0.224720710798833,0.21601901663179654,0.21935706017535658
213,316000_234500_height_1_11.png,0.24849864930224536,0.25840582292744685,0.264855588421145
214,316000_234500_height_1_12.png,0.31095359685567625,0.29276697406493946,0.29636424473438466
215,316000_234500_height_1_3.png,0.23440314223571684,0.23835355356606047,0.24196541663368246
216,316000_234500_height_1_9.png,0.3796663903426897,0.3493356802342242,0.3549231928477712
217,316000_234500_height_2_1.png,0.033056596742226,0.029176658215825428,0.030182041178079586
218,316000_234500_height_3_0.png,0.20479523847138542,0.1982239368968336,0.2018803681737172
219,316000_234500_height_3_8.png,0.5968134135533262,0.577696060327125,0.5848456150421819
220,316000_234500_height_4_0.png,0.2090047931929835,0.19513206348208725,0.19979423412504094
221,316000_234500_height_4_4.png,0.17373746600980514,0.1618601262003972,0.16809975858245696
222,316000_234500_height_5_0.png,0.23069304327521675,0.21459181843139338,0.21955317691803727
223,316000_234500_height_5_10.png,0.3650698045276038,0.34562234172285455,0.35199643880214554
224,316000_234500_height_6_4.png,0.24523973268398974,0.23923787328859059,0.24498840259770954
225,316000_234500_height_7_0.png,0.3794753882058477,0.35193816659749116,0.35917787989802785
226,316000_234500_height_7_11.png,0.1763314671527603,0.17896023819279094,0.18271752582959586
227,316000_234500_height_7_12.png,0.12306273760761875,0.12032593610962249,0.12370207981962181
228,316000_234500_height_7_2.png,0.4390914343557245,0.39017968389802443,0.3985725338815603
229,316000_234500_height_7_9.png,0.22403370967814637,0.2170106374116379,0.22014554515831875
230,316000_234500_height_8_7.png,0.20550226075678288,0.19967749122980782,0.20413869817962424
231,316000_234500_height_9_10.png,0.22541803670525806,0.22399730092522377,0.2283238036043222
232,316500_233000_height_0_0.png,0.186722777825106,0.18216542116466733,0.18534167391479403
233,316500_233000_height_0_1.png,0.27341047911167327,0.2736800744171775,0.27813462933924227
234,316500_233000_height_0_5.png,0.2420592904814102,0.2453110207885795,0.25019023568742477
235,316500_233000_height_0_7.png,0.14546914496447277,0.15021215608938357,0.15331499177139085
236,316500_233000_height_0_9.png,0.2309022306902023,0.22628725629308166,0.23149043628565943
237,316500_233000_height_10_0.png,0.20111921924656193,0.20296170577717576,0.20641403196069066
238,316500_233000_height_10_3.png,0.21773662282825632,0.2231209823153803,0.22684438906890947
239,316500_233000_height_10_5.png,0.21650982073013858,0.2064482034969322,0.21049509826077148
240,316500_233000_height_10_6.png,0.18854291226156886,0.1820938861904956,0.18445030558415948
241,316500_233000_height_11_12.png,0.17898329906576305,0.18186375120907422,0.18590206667014642
242,316500_233000_height_12_3.png,0.1796736290089427,0.1900639055044696,0.19320591453587782
243,316500_233000_height_12_6.png,0.19453089014187236,0.19259598157551605,0.19756013669275999
244,316500_233000_height_2_1.png,0.1782327859199363,0.17780450532449193,0.18035420550124323
245,316500_233000_height_2_7.png,0.2581058202148381,0.2564667681865943,0.26172032682326646
246,316500_233000_height_2_9.png,0.24447606039726213,0.2446687824650087,0.2494544268127376
247,316500_233000_height_3_11.png,0.13225077900307194,0.11426877205148099,0.11706581754294049
248,316500_233000_height_4_0.png,0.35256598972360176,0.3278184653073338,0.3327353576950445
249,316500_233000_height_4_7.png,0.24823699594346227,0.2409713974860578,0.2454866661924993
250,316500_233000_height_5_10.png,0.29132163869328076,0.30081384129722993,0.3047657837936045
251,316500_233000_height_5_6.png,0.3512910267383201,0.3184759923383317,0.3253077651002502
252,316500_233000_height_6_1.png,0.26391574259849737,0.27135685406205295,0.274983602899191
253,316500_233000_height_6_12.png,0.14307388832513848,0.14827039509282824,0.15211933080791698
254,316500_233000_height_6_3.png,0.2508586378818721,0.24025373780840942,0.24702101644164529
255,316500_233000_height_7_10.png,0.20310713773065325,0.19976417183404674,0.2026136524831501
256,316500_233000_height_7_5.png,0.1894344959606996,0.17276177172133061,0.1760178331015688
257,316500_233000_height_7_9.png,0.1880298251835264,0.19136855017761226,0.1936581168566976
258,316500_233000_height_8_10.png,0.20354009049953356,0.20736495175849814,0.2104326972502203
259,316500_233000_height_8_3.png,0.2414879244532167,0.22695117495709394,0.23086440066180003
260,316500_233000_height_8_4.png,0.18119458557091625,0.17457387144566125,0.176853967764775
261,316500_233000_height_8_7.png,0.21066951329144654,0.19433457174343072,0.19850395859940445
262,316500_233000_height_8_8.png,0.18166252930608198,0.18678737535865036,0.1903000430366915
263,316500_233000_height_9_12.png,0.2125168501695568,0.19589242612678756,0.19852401675207032
264,316500_233000_height_9_3.png,0.2381264982030655,0.23896986170223397,0.24428899705564083
265,316500_233500_height_0_2.png,0.3711849937270129,0.3832288530896736,0.3911714217642119
266,316500_233500_height_0_8.png,0.23270744697974033,0.2323634844168976,0.23804842266683446
267,316500_233500_height_10_9.png,0.22146339022572417,0.23688332042647633,0.24090304269477092
268,316500_233500_height_11_8.png,0.13446250511177937,0.1352993930874071,0.13840436716684643
269,316500_233500_height_11_9.png,0.08099087926701169,0.07945829116179393,0.0825487465947467
270,316500_233500_height_12_2.png,0.13398419030033556,0.12348641167889413,0.12763011042808847
271,316500_233500_height_12_6.png,0.0962981432254397,0.09468503169979917,0.0980376850750945
272,316500_233500_height_1_11.png,0.20026067658893182,0.1841222408438694,0.19050746913734617
273,316500_233500_height_1_5.png,0.27745159438467626,0.2584715371516375,0.26199173149843225
274,316500_233500_height_1_6.png,0.24331591302106845,0.2209718374110839,0.22590350380323626
275,316500_233500_height_2_0.png,0.30660450588034144,0.2973874720024946,0.3042288515113362
276,316500_233500_height_2_11.png,0.22313151820073304,0.2003490852890869,0.20694934558003641
277,316500_233500_height_2_3.png,0.3621302325162743,0.3547221345572026,0.36078295541291283
278,316500_233500_height_2_5.png,0.2763795913806248,0.24330907732976667,0.248845874868354
279,316500_233500_height_2_9.png,0.3895033659560232,0.37361446267718423,0.3835882476986283
280,316500_233500_height_3_12.png,0.17681214736846448,0.1803689683523109,0.18194774689659338
281,316500_233500_height_4_0.png,0.579393072777978,0.5493339824661946,0.5599356346030655
282,316500_233500_height_4_11.png,0.18155335512287307,0.18389217782490838,0.1891399236655302
283,316500_233500_height_4_4.png,0.3408567755744074,0.32590282206936594,0.3295316249213537
284,316500_233500_height_5_2.png,0.19289955899552372,0.18696233615167024,0.19006487395922245
285,316500_233500_height_6_10.png,0.37012360889269263,0.37385833541465946,0.3817683798359354
286,316500_233500_height_6_11.png,0.18695633447208015,0.18579953653564543,0.191792599848411
287,316500_233500_height_7_12.png,0.21437560200059227,0.20986867981819776,0.21655894584659807
288,316500_233500_height_7_5.png,0.2099652170466846,0.21651536267984178,0.2190605222396394
289,316500_233500_height_7_8.png,0.1781451770130708,0.17597312089728448,0.17960072656164996
290,316500_233500_height_8_11.png,0.23252730749999798,0.2226906450712145,0.22730293518973896
291,316500_233500_height_8_2.png,0.11909490985400036,0.11373259300744533,0.11743818835571793
292,316500_234000_height_0_3.png,0.12038047044723064,0.11379498215788704,0.11616062431779793
293,316500_234000_height_0_7.png,0.06822472170365773,0.06766262525128464,0.06844689085974852
294,316500_234000_height_0_8.png,0.12079019472261558,0.10660880714457563,0.10802290334700053
295,316500_234000_height_10_0.png,0.07088372962049476,0.0664136833910229,0.06726685034561153
296,316500_234000_height_10_1.png,0.008634431881320062,0.0077313453977673864,0.007818297833407793
297,316500_234000_height_10_6.png,0.28451640212948004,0.27881883353500436,0.28466043445291245
298,316500_234000_height_11_11.png,0.08312393220072507,0.08088878123657423,0.08252367389929782
299,316500_234000_height_12_0.png,0.06740222716694026,0.06286085286534046,0.06393911882644324
300,316500_234000_height_12_3.png,0.012081168288781873,0.012336591426043444,0.012688192673910609
301,316500_234000_height_1_10.png,0.26766120806376925,0.25589827426204115,0.2586297196757765
302,316500_234000_height_1_12.png,0.3428858089268305,0.326122659428731,0.3306308733549718
303,316500_234000_height_3_4.png,0.20558828686433872,0.20915956413063574,0.21198997929820632
304,316500_234000_height_3_6.png,0.13063717612924047,0.1377480981163225,0.13956390061518112
305,316500_234000_height_3_8.png,0.16238073567656564,0.15422687886544337,0.15614621569519516
306,316500_234000_height_4_1.png,0.00023473583544804911,0.00023546828518503684,0.0002520851691232834
307,316500_234000_height_5_8.png,0.1955519897176812,0.21438415332167468,0.21734712776688916
308,316500_234000_height_6_12.png,0.2881190423407211,0.2791350992630047,0.2813030506431658
309,316500_234000_height_7_10.png,0.20449842717196243,0.19779308425723036,0.2009469916948801
310,316500_234000_height_7_4.png,0.17399089363962528,0.15658662135509727,0.16124487328212045
311,316500_234000_height_7_7.png,0.1095669387939199,0.10193860859616623,0.10383776860976615
312,316500_234000_height_7_8.png,0.07765707269553247,0.07480414058524408,0.0776801283561038
313,316500_234000_height_7_9.png,0.18361234693559747,0.18440459003380355,0.18622097992141848
314,316500_234000_height_8_0.png,0.014113836489436081,0.013966489454862603,0.0142970024365053
315,316500_234000_height_8_1.png,0.0023391399234542897,0.0025343638759673117,0.0026050530940346307
316,316500_234000_height_8_3.png,0.06063316445979754,0.061164424024924426,0.06313505836592351
317,316500_234000_height_8_8.png,0.11099503358384338,0.10955351829624849,0.11169241389161087
318,316500_234000_height_9_12.png,0.09018000217207003,0.0859407777812712,0.08741463857307345
319,316500_234000_height_9_3.png,0.06805592658711951,0.06607208871975478,0.06807792527773682
320,316500_234000_height_9_4.png,0.3450617903924917,0.3265889916752749,0.3344121639722302
321,316500_234000_height_9_8.png,0.15766064105372943,0.15745705555873735,0.15980551832912832
322,316500_234500_height_0_9.png,0.34798701271434435,0.35822063376803753,0.3642538369981412
323,316500_234500_height_10_3.png,0.0551790952381054,0.05096516201308311,0.051996106460044864
324,316500_234500_height_10_8.png,0.21374923030979548,0.19416978303795868,0.19883697564288316
325,316500_234500_height_11_0.png,0.023805395039442394,0.02658232849902082,0.02742815039267213
326,316500_234500_height_11_4.png,0.10703543498832778,0.1004827937153185,0.1024091167923088
327,316500_234500_height_11_6.png,0.13695305990378762,0.14167051010641585,0.14440607149768311
328,316500_234500_height_1_1.png,0.2837697149025593,0.2614832131156926,0.26553556936926964
329,316500_234500_height_1_6.png,0.1839322224584599,0.17774919061948424,0.1826456653379188
330,316500_234500_height_2_1.png,0.11921482839805006,0.11600835874080116,0.11973639441008972
331,316500_234500_height_2_3.png,0.3635424807348054,0.3483633146060659,0.35343051713312157
332,316500_234500_height_3_8.png,0.041563194312754986,0.03989222457693841,0.041264898743867476
333,316500_234500_height_3_9.png,0.004830261230710125,0.005810452118443797,0.006016831491580612
334,316500_234500_height_4_3.png,0.18662933544356924,0.18543845669936496,0.1885094702388176
335,316500_234500_height_4_7.png,0.24248861713500905,0.2456452564582755,0.24926623895781141
336,316500_234500_height_5_3.png,0.2701939402614599,0.2822216955509672,0.2862909696101569
337,316500_234500_height_6_9.png,0.2998585598656925,0.28451773587436924,0.29188230241579893
338,316500_234500_height_7_12.png,0.3405193019453054,0.34512168380736413,0.34841598488495956
339,316500_234500_height_7_4.png,0.22441219839189647,0.23331082706092823,0.23660368914235266
340,316500_234500_height_7_6.png,0.13376028210712723,0.13456172808783737,0.13580752724509149
341,316500_234500_height_8_7.png,0.2871667093034515,0.3083523302325217,0.3124110817343326
342,317000_233500_height_0_1.png,0.11028031677831954,0.10469187432377869,0.1065038392647697
343,317000_233500_height_0_10.png,0.28334321349989106,0.2769211553360192,0.28170467065668975
344,317000_233500_height_0_9.png,0.25386693785202247,0.23005939104900397,0.235169901876199
345,317000_233500_height_10_11.png,0.25515871251234,0.25171528927765224,0.2557246991127581
346,317000_233500_height_10_6.png,0.01646026549871512,0.01793223359918102,0.018524034032030942
347,317000_233500_height_11_0.png,0.020816947736769915,0.022322030711899598,0.02246733687180136
348,317000_233500_height_11_6.png,0.22445269369238888,0.2198789437949499,0.22415564641571614
349,317000_233500_height_11_7.png,0.28368823989485253,0.260757266742689,0.2640924621711663
350,317000_233500_height_11_8.png,0.2484440801418046,0.2230146203608438,0.22674765250082887
351,317000_233500_height_12_4.png,0.3125581710751816,0.2948925888924234,0.30272073014217654
352,317000_233500_height_1_11.png,0.13899886869534595,0.15020360882655553,0.15435604550946325
353,317000_233500_height_1_12.png,0.15946998618179653,0.15860432349022988,0.1618370504809836
354,317000_233500_height_2_2.png,0.12182764779956028,0.11882833811984067,0.1222130878255183
355,317000_233500_height_2_3.png,0.12393555718082573,0.12016609809412789,0.12261037389091552
356,317000_233500_height_2_8.png,0.10989607160560845,0.10065567173741119,0.1029367350031589
357,317000_233500_height_3_12.png,0.16862796985623985,0.16131475676149784,0.16488367669841145
358,317000_233500_height_3_3.png,0.12529202554843988,0.11969633105492188,0.12264713251383591
359,317000_233500_height_3_8.png,0.06392799571534176,0.056248300287866475,0.05848614179308379
360,317000_233500_height_4_4.png,0.13257765588566828,0.1294300390540387,0.13121455223887832
361,317000_233500_height_4_5.png,0.1561413984950586,0.15316720061826822,0.155339416784915
362,317000_233500_height_5_4.png,0.14876197917055756,0.15142452107694207,0.15419353261963567
363,317000_233500_height_6_5.png,0.15451944817683383,0.15180038804065116,0.15541632805130426
364,317000_233500_height_7_1.png,0.24560009535721058,0.2375548458218587,0.2402118535083064
365,317000_233500_height_7_5.png,0.18299459036117277,0.17604805239274446,0.1786934703679814
366,317000_233500_height_8_11.png,0.24693224192553878,0.22923083573737343,0.23270095712343228
